UEN	label
30bce072d0931fe3f3742250018e6d5658e67bfaae210b06eba2bd20c329470c	0
177d0fcee3a68f8cffca70a70b844fec377a428e4b1965e4a70c18501b57576f	0
1b051ea32ec346a172bf13b8c62180f7757d3d15f2de9345290946b1a2fa4b85	0
ca54d178ce901478c0c8091c54c34b12f71d665d71062778c182560522e6d9f6	0
7cdbfc0ca76b4cfafd0da6224bc6569be3ee77566b2602dfa2cdbd7022ffed5b	0
676bd32b4d9f2a7bcaf93120316b65b1d1e52972ac86ddde528660b7a962a0fc	0
0eda9d454be2c0ce3771a428c35dd395f5d98e3edfc04e14fbcdd06732ace986	0
20f3dd9af6e50c16a87b78d194dc4c0974d4562f45aab9cc8e68ec66ef7a0210	0
03cd39d534316b2e98de56f9c858b8fdee9fe77abe8fa3c98bda7f3d76e7f4e7	1
350cf809ff2f15e1bc38cb7a84bcce6d6d45e4d5214f3a803c00b765cf818361	0
228fb6cf1dba77b150464e0f5f44ef28996ec865173a988b34ec84d0d999da8c	0
8aa2b2300a44daf3ca02de387e38750b3685910b8bc4e826bbb465ea455ecfb8	0
51ac839592d3d5fa2a8e41dd87f3a7a394c8db798eaf4703b027e0f6be1ff496	0
637b4e819c104f33dee091aa0b51a1bcd35687297a437f7c6d703dbbf3b6b24d	1
f21c611a8b7c9c4e4c3e130c37e1db93d8c799b2264e99742c8b6ae3168d47c4	1
3753bfeb12fdfae04ebe26c9ba1351354b997205e4c5a1edab2cc56bd847ae0f	0
79242dbc8852f1768dec8326b3ded1c9854c52b5034452f469142cff4bc141b5	0
e3cd44620e9f23c1cd6ba1cffa8cbb4a9e1f268b4b4a2691cbde6e988178c873	0
8491314cb784f301d3d033ff557250933cd8589193feaf283ca9d6c2226a7069	1
6079b9c9d1237d2d14270febcf324f1e89246857810d89993cf24af49542d9b0	0
446c0414ab5a5dc8fcbbb5316d54656ed43a8d88b224b782906a1be9bf212715	1
9740ba2afa1a8ccbedf1c712fab757eea32b337d19776d2fa03c43170df573be	0
db0231a529c48b2ae402251d71c709b9ca62b07053dfad2277d3c32e3119fe08	0
590a68dba49a2d811d0d2c573ff9cb72a90b42fbf9f52d014b8504eaba2bd403	1
d9c0ad802f03df958831de28d8f0f2e400d025db266a10337ab200aa84617d7d	1
c52c95ad3125d910ad96c089eb75a91862d55a5ec89fbb339d7c97008a2bc99d	0
312859396cdcb5adeb4da547b7e258800a0ee619cc2138e245c0073e6033c3fe	0
8cb1ade7d09aba8aa600101d5848b9729b5e0e8645c6ff80bd62eceb48b4832b	1
bc8890e2789cb300bf5f6cfeaa4340be137fab33a9c62cbe0cbb64c8deebb8df	0
e2ac6bd4f07ee88fa1f760c4919eeced232cfe5d4ed7b4520eb301ee8033425d	1
898cb95c4843aaff93d6501800882b3ec78c3d535fa144d79c2d94b69bc0007a	1
4c573a0d6c6c6a052ee9fa3859f97464fd1784aac8c75461af650b45513fc49a	1
603b7fc5b3ab67e3f477b4e22bf7b101f49afaa12f53ad0fc12e6ecffa1fe7ba	0
39d9f8d9b6f7c70bd91f6acacfe9e77f89cbaf39803375d30f2e022f69fb13b0	1
af7e867f6b2fe6cb10c75b92718bbdc68219d312a7715e971028030088192902	1
689fdda61c84aa880d1e844314d396e2ed54e2dbbfa2eb649624b1bddbad385b	0
fbdb063af1c206b9ccd5689ba90ba76b4e5e768026db067ecbd2dfabcd64cb65	0
feb0210d41080ba3343c3ddaf83785478f949b4e780d5cbcd5f368e89da63bac	1
ee657274336ba13b7c81b8351b8bd8c756b3d08578450864bd0fa616f49aa6ff	1
8e3128bca2706792ee758f6535c672f04dbada583e343b67f8a81ec7c1a85c06	0
465a2e1645fc92b2d8d0540f1da222c53daa9a376deae12eb0f7526aadb124fa	1
375323eff506a58e96bfa1d3c800f350cc1bc0e5c099a9712ef37a8129f51b6e	1
2fa46479fd2e2e5ced532b697bb1355596ffd64d656bcec4c61c386e047f97f3	0
87779957dbd348d4a8eb66f9a62b99d1d78f0eb35cb1df5b382eddd5f74b8c5c	1
57d9a42e3c19a594971e93a07f8f463dcd9c6feeb41ab1c741e94037c90b7831	0
4f4dbd6543b7612b2242386bf0fa63777645774e00d89400f58419dae7771160	0
135e85fee7cc8dcb134348cace263a7ddc42e3253d319674a9f56972a3d60e55	0
f43862cab58b8ab14eb637178c97b36187a23d42e19b6f38aed558171cc903ee	0
9bac0daf2bcc0b478b3ca1ce3ef51b16a0a999c8a018f151873c341383d74ae9	1
803c213c1fa32023d317ecdc2588bef046f1cfac19e443d6c5738231212c9ee8	0
de8139b051220c50ee11ef615807178c2ccc4a250bd3b8e0b1c5f08fa032cf19	0
58d653972de24ca84031a172c768dc391a9508dc47757b208ec92845f89a60f7	0
fc7890c4e21ff8762490d391f0ac140bc34dc95aac5e750f494e96971162c849	1
2b6f12e9da77b4b939e67b233ecc5bcc95460057d6d17fcc39a852a218437aae	1
cf9a7573a357db4a14466d6b600459a99211fa5cf5ef87c50577be1a11e0a5df	1
7ca1f770f7704b7a58dd62f3e619857db578d32730c2ca3a45e316eff9c9b6e0	0
82d19568b89141ad502cca9251517f508551928baa1d5db4df03a105dbfb71de	0
ed2e8bf2dc8aac428511641bc85e7a6b2410f85a2006010e43a70ac178ec8f59	0
64a2ae5b6b0576c8408748b7fda024ef21ba5936333d8816c8cbea7d5d3b1060	1
d46d00566925d785d5aea12cab9b7187149c694d242f5a88e3a7e4bffb92147e	0
1e806f2bbd2d6676a5c2e26831a9a7e869ef98cbf902ee1b56e580a4d542ce6e	1
aaca4c355a453cdb3938c089ae186efe33a2d6219b21124a219c6e3cb05395ad	1
c1c54dad251efd4fc2def12f150ba13de9cba01eb1eab4b6ad54bae504cba691	0
79433fb0b978e26a18980cce395242ad98a2c761b9356b67bc31ac678e299aca	0
b83782d2f1fd010f85aea8f251f06ff3a9052adc5c33edd26f5a17dbaa65e797	0
ba91e733d7827d85350f71e1ea223999301fbd6cfb694bddd7d435e21184dc55	0
fc92311c0ce6151731c57ec6350ab7c3be3d78d05d159acc0b56e4dba70113b0	0
b23c39c4ac4a0c56e0a01e06b1ceb693dc77391a9149a862533ca8d4f395bb8d	0
6e88fbd265f61ea22d20ccf6c506501ce0a879c0ef22ed758d2abe1f017bfee1	0
135bd16f5224738b3bfd6838b1cb2b51523f675d038081a9c1e72195b901a935	0
e21abb3bfcce7ebd2378f2b206aa2a5069b59f924d21de4d4ccc78021d76e19c	1
89e2f882266ee59f8ffb7ce5171bacae794e58b6732f10f47ec2c8a63614728d	1
1e38ddf82feddc2e10e7ee7a3f231d9df45fc318bc4e1649c9b32088db0d6289	0
5f0a6796a7be9a16f65e3c5468fbd8dc834b179add78d72992ba6c0d39406a99	1
61f6d0d706519c957de50b74f14b1ff8767c16875ac3c13db890fd8aa4e8efe3	1
f3959dd428f8b893730753428613a8d5314b6b33e04375266e811368dcd031b3	1
356775a13709f26451c9b4502c8abfc9afc19a6373ecd066d991d19793d88cee	0
20bc3bd9416a8da2f1cc382fdadca6216de1ae93a28089f585486cdaf3466caf	0
5abb515f1dcfa7d1e167611218db54c065eb3271d7cdabd674da9b59da8c666a	0
22ac043b57da186b2e395106aa349f4c179748ebfcb43cdfaf5b3aaedc0af692	1
16f04dbfd4783c39a85d5c73116de0b52187125d5bf1efdd91f4822e54a31f0d	1
4a632788c6b382e52f3f300a6a4d32502cd3ba8d3351230e47b0420d1e5f3cc6	0
12d6464da571f4e34ea438fcffd51f8529b7e6db3e164053ee3fbbc39c91b4e5	0
7564023e5e4308c0a782f2ff5e5a870a864dd187fcd56efa6a44e88a5e7cdffd	0
cdae6a39f39d7c6b67804ed1af92f284f6ad9187472ab7b7ac3811e776f2afb7	0
210caf243eaa675612e06d3f483d83d693b90024eb0fb3c684d1ea4345ad8a01	1
f38fd12e6fbc2b1a373ab156ef4558c9d878a2d05f2f001b001d2bb14fe7608a	1
d5108edbc48423530c58b129936a8b5ff4d9d6c745cc74fd45628e9b85da91da	0
3f62507e27d75b9f7b9d1c7917cd3172bdb3cbdabc2a2f6a4d44e2e12687bb4e	0
c13765fed6b72acbf7fcc75de1d9de453b98d082aa5c3c6eaa2cbf60d24f8c98	1
8b47e361cc4762f6615b05a463577fc015fddf6c0000ac5d1fba2b9aa95c2d82	1
df8c509ad94ebb44a4bd28d8ff0df6638b32498b0605e30c0bd065caa0db7aac	1
5c0d3ad91c584032de3d600241712155b9bcddc217951b983450448419407bc6	1
2e92a272cf886334da439a35231937f308b203f6f3523c6e9cc51c0128650b98	0
74843d5e5fae14cedc67d4fcffdfe67788d1e6279a558d23e46858ad660d6dc7	0
35ca5b5b2bea39659c36ca27e9a791867304bd9ed5c5ba08e6e242d57177b821	0
f33f731be9f0b306068b79e656b88b9065945d101092fecf612482e36814f025	0
fba0537c7046a7c74ae4a4ae9714c8f79d0eb85f3e5f74acb1c6cec97197c427	1
f2c6bcfd597c4c92846ab2c667bab13639a4ba0f1f9e9ca131aaa9dc9472512c	1
8ad3c6ea11f8a22616f270c91aad3240c2445487f7583e007bacb663f5120978	0
24c75b26459552d99fb94d3b3aeb4c343e318023d965095b61de9c7dee632ee3	0
ee9270a2b62299d5a57aeafdf6b53b5de639ad331ac58a40f75b3aa5fb76e018	1
a24d974b1a32f568d3d3d7c4a0ab0d3c554257004e43c3bc28e0092243dbc201	1
09f983667c8ef45845a3801f2b66c59ee35f19a3a50aa38deef28c8fe747716c	1
f698b7eb3c7d3ea33f141fb9aee3bb6995045f39295a714c9a9020600c984f26	1
e28b173ee964f74a4d8e5abe55044f521548d5f424a1bf4a2221222cec7adacd	0
a37b0125133feae3fc72fa233ea4f5a0ab3d4351006445ade00567d5147b117f	1
89252e1ffa284f546e05beb691048dae9e048a2bbef0236d041653eb2cbc5502	1
0bc63e77235b31102186fe77a903b7fc1e385ecaf64e738216e4eaa5924ddaf7	0
38df68d63f702613dd68f5eb61548636911bb0a25847199e99b0f9ec0bf6c9dd	1
c071e8455f9f3122d4c962d1a723e79d60ce7f0edaa896bc924d279dded8622e	0
ebc7aeffe20b57f8f7381b7fac79d45d0ae2084983872db66b9ae54fc4c88355	0
04bb2204e10817a0216e98b8b7c0307cbd276689f9f05c9f7eb6e7fe42a153fd	1
534b363798d271cba18de1bdfff381a75c3dca7a91a22c51a11705087315e1d3	1
b2525c5cd3dc9f3ff4f1fe4e4fcde13f5da556074a07302506cb0576a97e4c6f	0
a37d1327b9a022189e2561c675b8890af0b4bf66b689705856206b0c95645e80	0
5481b49e64ea96bdacdf04e23a144e06390fbfee326ab7f713a29228dcbb05b0	1
2399f22fc6bca18be97d1a78442c19301a5ec7e1151445c728d079b7f3c80ade	0
2db4aecde53ca7c12220df55a28dbca9263a73a90218802c44f183c4570d0db7	1
ac3b851d1e7f7508dd892fb5bee05049b1eaec33509c271f6acc3a0eb8683300	0
6b2c8b3e16cb3f86a18fb1f641943c955eb85b9278502e97098e1e6708316e02	0
30c70efbf6d9ef707eb698379d79f0be1ab39303f1894892c57d167d3752a6a6	1
2e18fe4f3e3a0e55220cbf311c6b262f4447005da0ee9baffe7646029cecac99	1
f5b2dcb2a5f742c4db3774411dfd81831efd1a02dd1a4a286d2902491f424912	1
76b374dca39cad2bf1a9efb4278b4d2d0872b3d825455749d5327f411c132966	1
0c804418aaf14a057607c8fbe69136286b501d62a6a2b8685602aa90acee754f	1
80469eb88da2ad3c6d3bdbe1c1a424440edbd4ad4d1b72edcbdcb46975504500	1
aae7cec1f3864d9c3f75f26efb2e9f540e7baf3f3def29c3010be1e7cff01b0d	1
6fb6872769f0e4c81790c2136ae4472fd5b31731053f8fcefd50f4c37b7fe2e8	0
90ea9fd59ebbb49049b43daa17faf165c68ad31c308fe4f93ca25c00bb4c93bd	1
242cfdabd14f4434c521d9c0daadbbcc9c42e7865bad334ae1e219a94c82270b	0
30d795631c8f29d3c77b74820d1156f35b15714cc9d45b4164d9a86e967956fe	0
cfa6c5221da80c6b7dc96e94c1d3d46b0a065055bdbc1e58dde6883636f5feab	0
ca4cb8cedea172524829ac652d19132222d4367bb76ae9ff0de8f6069b9e3944	0
b537a93d5de42f18c776e709a22a62fff436b4056ebdd2c59bb372fdfbe90d45	0
db408c9ead9e80b6cfe445f8202e6a5dcfd0d301ecf3ca052c228f07a2ff880f	1
c4c7eab522b75a37b6ad4eb9b9ac0e15d664531729c2de7e9f8b16b2274b9238	1
361e670341066f1239f4ea7c5ace0b22fc5d8beadae678f35d5a68477fccd686	1
4cb6343eceb5404fdd11c5639ba36cb94f964ae5c1139664fd0325511b4070fe	0
ba94966cf61ca1c4b5a68d7fa41b29de4bd65f71abf280fc63aa8969dee50044	1
7366db490dc064521999b7d1c001faf90ee30706fce00491fa53993d30076428	1
7930deb76a5ef6f412ed6cc62389f7bcf749787fa24b68fa0abef37ffeea7357	0
7d94c8a1f38974500d491a3d04e9e08e01b5b4c9ce68bbd079eb0d237b260b8a	0
a72bd5410814a11c01c621cedba18c82713e56d4f0918247470b45ce7ced6ec2	0
9de53621120836cb29f8f011cdd52afd960cc42cb688084660afcaebcdc6f118	1
a981740147f45b76a46cfdbdf4f17608cd0447d4d396512a3b1531868b570c34	0
4545dbf7b9ed6144caa2959162ec1a5d2335104264b938a5f97f9047fff4b296	1
ba8cb26fe9289595c14206f408814f5bf1fd5decd8ee926d1b6bc5f7085ad85c	1
654346e96171f6ba27c6f52c3979596f2563934ced6e70af390238022b823ea2	1
bd6df16c8ccabaf5bfc962195dc8335a459b6f5382dd06252d1070de4b3839d5	0
10024bccc66f86550fe0f97e6dda2dab1d2bcc18d16c3f9f6f3f2aace28acf53	0
589e59679b2c5791a9ac896e3faf079f73b38d62b88fd1bcfa7c48e5111c7356	1
d97ed62ebde0a9f2cb73b7626e3d59f12d4545ecf6e7c60ca4cd7fe8d2bf102f	1
1b91dfe3b7fd9e3ee9a753f802d12d1301a03c05ce9c468720f00079c5a3bc98	1
bf6936757ab74faa0037d5dde61d531621971bee082d9a360021c5f424099da1	0
995012344a213e160254b14ff033d73835ea9d875368bfb58123a1c514b5ff90	1
16316b64e74264d7c52027bde9006a901eae626060a005e5db789291e7ef20b4	0
3f2313f228a58c44bc5d85ab1d3088ac1d257dc8ab5b5d1fe62e83ce599efa59	0
737b3b0b283581cbf141f9054228af83d7084f7f29d503267b507d7033813d0c	1
2788e68d21f9fcefd451b0e6838aa7a6d7cec95ebf1ecd064e78680d3c49aabe	1
19b38e2cfe97ecf41438aa3b9a3bcda2a86b10d75fba742215c9325349859b4b	1
09910b4046ba12bac74683bfa365325790bbed81d8b2b28847664d3c6e76f422	1
7168c19ada0922e777a7fb70040d918445898f8e9315fe188757efec4fb12606	0
5c6d7d359ff833916dbad39eee1b13beb0aa35eeeff98f14e298b6221fe64de6	1
895525731db7d29ca0ade11faa1b9f1e95391aa2ec50ebfb339312d50f8ef9ab	0
ab5d4f9f022aa38db908b04e3eb8f1da219a6a3e5322c9b3c1ed079506c80304	0
41c589247bc913e9fdff22733ece5022903990fbfff8cf2ba0812541946c0345	0
7a51448ebf3943af67b9f0391b024ac236ef33d4e812c95823bec29d7199a63f	1
5320106c1b12c72d26f277a20db3bbef54c3272a13861e9e1e059df55db411a3	1
714d70746ec91fe458ff1a851d1a7e11436a297deb0c45782903ea87dd574d20	1
ca234521993329ccdc0d6b828164eefaaf2aaacdc642b52a964b898d2420874e	0
9755d24633caa0660ca7130df47284075b686a60d9c0c91a22ca6606fc5181c4	0
5600c3cde9a7bf80d37c6b6800080f2e3340e9b05ff3dca77c0512f4b695c536	1
49ea7f4a42ec2dd6c3c35d2a8123dfdea623b8a74668867de1b35e98eec36430	0
3c573a0a634ec4741f3f2f7a96d3d6f6e0cc25e73a8513fb1ffc5c2aef6c44fd	0
33e67c926e0a7126610a58707bc04d638b76806ec8af359756a89f2185924f87	0
006123c879a262a9618e5f7513ae7fb97bfacdc61f89db849ae604e7c08e63e6	0
535c73fdf612cf4e851400eea80acc078dff86dc2a716fdc27411962c4f37fd9	0
eacd619ccb4c52c5cbc757ca35946b2e3a2dafda7836ce9b7edf8d55b7727d3e	0
98a9c04e920b4cab7e5eb4edcf2d436a09613cb2b4d79718f5dc7f39df5bd0c5	0
dfa7332a0ee2bb142bf99c545699aa888f0ac255723d2a9414c015030d63049e	0
f39d39137edd5379aa432cb4ae45f0120b477b8a7a26936182a90293276a438b	1
8c3e3cb5670404ef37c008d895f5b3b63d1bed4c379580ae530bd408dbe8feed	1
e55d78ce78dbf122370d064e4f8c2d33eac8c1b7ac60915984edf96ed4d5ddac	1
89b374e5ea9f3807299f75195510651da3af3ac1717c08c21d3d19631dddaf28	1
7b2df89a3032c524eda825db465a5d91c963a36159de42b56e5d45b45c193bb6	1
e8b181ffa0ed66afed82ad05271e99e7f36eb21996f7d444951034cf7a4d7e25	0
7f310182dd610dd4c2bc4ad51f4fad3ba98730b092a7417ab05d5b498efd9126	1
ef9c69ca0b6de0f86bfb19842d3a93d865f7c4f6b97ae75a2578e8c5b2826aea	0
88431b26a195254fffe8b0c84d5fd31c521619f8772b7f9129029aa6481d125c	1
3df59e492c6797bca0f5e8a5ca79648a0f2bf9e8b715995c765ae74d5280ad53	0
567b9e3e832fe5bd817568bcdfbecc3702ec4d9bcfdb5cccbabf014d2a6bef14	0
7002b81ed2cbb9586b6261c9a5eadc6d1b97763e367c3b6ec55b1db302d8d29c	0
64292bc3dc30c83e9835cf4dbc272b05678b60f62c071ccff78cece9413bfb49	0
f2b4c16b456887ec7877ebee83a1cf5b36bd5b4309effa550c624958d272588c	1
fc26b4e3515d93c07f9c3c61d4b8b22a320b5deab25224534fcce6d5ca5cf044	0
417822a7dd947c1d110da6f756ac8d4cfd505a77e3ebfe8ab3da018275be0441	0
67e232f1a7aa9f3b31f29108d95ed3985229cfed2d83c2a2d82ca1ce6f74a1fb	0
68ee29195e7a6aa3c7697a9b4d61ae7a3ef606d19be6ad81e56b108422730308	0
6a711238304bff3f0562245df0a62b37c9c3cc7e9fffb0511a8d82c18ef1d688	1
5cc442b9bf5dda77dd60723e7971f7a82a8b1ee31b272e953a271f593c915f7f	0
ac17d14844039489eca9de7b2fce292369c3588ec77ff8ee855f85a0d0ff9972	0
719926dbe3433927f98edc15bb635259f16addd2506b3929caf6c86d90e65d18	1
89309f610fdc0575dbc092e4b7735783b7e56ebae8d6307d6d2e8809aab9cbe8	0
b1c52fb4ebd53e251e117031de0c1e3037db22a0778a9f261a036f89369b78ac	0
75efd19233555bc6c07551776f57d6d4781f918a8289cec5cec6063fa3b68190	1
50b470f33f2e43192a05750ab0338ce05397d9c6e2f66c15a9d4c0bb943507c6	0
4fc44c8dd3fc1e7cb51045936017b7af7b3777bc11e88ec922cf7e0c9282e289	0
e4c2db06067600344549d7d92e6e457f07ad4cdc63878fc28696ef85fe41d029	0
418abe4258e8ab181ff849be3c9e120e4bc8f40527012d8ee2086329d39a4f12	0
5c5820263ef9c4ed2a722c02afe56ef8afe43a4d9c7a3b152f6fb641600c5992	0
2b8b3d163172e3317ef010db9fda91db96a68c9fae721522667d60fa964f8661	0
c259b3eb87861000e64e59d15f0a2822c6f2017b481dacb27d279cf50795b2a4	0
0981c47ca1ecb57b1160b44cec501700e3dee8877d834d1f81cf144bcdf2b1cb	1
91b8f672e095b3e03ca22ae486c5be3abe7d8b390ab2b476977185889a525ac9	0
184b2f2facbb41da2b6e7b7d5c1d4989c15d323ea0e9621144da59c0ff08aea1	0
f9ccf4e7055ff8eaa43137ebd00e9c4087a5a2200211f9d5d179eccbe2aba2c1	1
55517b46ef62c331bf79d230bfc8323c0a7a3fe25b52578a4c465fa1274dda8d	1
7ff96db8936b59417342529fee788ddeaefc83fced0eb040301f9693ea4f004d	0
26573204c450cbc29598dda2eba72791ceb99b7d060cf15b3ca89427059b6462	0
56d40d3e11e94d7d13157eebac85f87846cd69714491467ff4c7f4221901e4f0	0
2addd3ab0af6b14a2a9460aa89af035ab91e80b25ef4a97fdbd07fc54e6b696a	1
acd0b08322bfe75640aab5274b2a4e5e7d44a52b47e11c5b708aeacfcf996941	1
34a3490a8ae85e6906528b96e220293bec56d7d4da1f80ab767dac5f0a459820	0
b2ae8f6e2a43c0ce526aea4783d16427477a8298748c9ca119a2ca2cb86997d6	0
4885e6d8733618c3d8f4bda69ee0f2bc39da65fce4f3d582a036a69d6e625cbd	0
f3053988e9029a6a44e50427f5d04b11d93c0128875d4d1f52386468d3254249	0
4e6821ad3a5fc5ad4592a84ca09a0901ee3f0aabf0987a14ff1ee2536f5a7f40	0
2f0e6f040816f0f9edab160771b84dc774eea4fc5e0695c2e1a437a7a1e6f136	1
ae87fab097dce397c8ddafaf7fa6ac651666a568284ae1bb71331460ed47de14	0
653c07d132633ceff3ad5da0505a157cc721754411ce48e7dfaf58e7435fe075	1
26f4c6fa3cfb55aa5e903063a43a43df998a4adf5b344b87d62aede4861f0de9	0
15c794170b4230bb2ddc918afcc955bd940cc45e083dbc5fbfe5a8eacea73764	0
9185f726935a4984cf7a5798376c525ef11d8197883e5d12bc055a5da99df3dd	1
6d4ceb74e1d61837a7f57d11ad315633f22334694de076916dada8ee19c37a4c	0
00136179c33432bfb6cdb5aaaeec225bc8336ba2d07d4ed9667349ac53702c53	0
65103d0d4dc34ae1a282b8412db9060eab7e80f11a9f09607466387adca918f3	0
5ea03652023b9c50a0fce4d00d7bbb38655271f6d9f2f19243d1ca5f283d3b7a	1
11dc1ede09a83be2f0e14ebbf7571c636fe978fe9b3194e398068fbefeeda225	0
33be0dfbee65dcc15f47d393a09d53a9b438e85d48bed9a3d49ee1dac418e1be	0
866ce20f4e3e369b91b0faefaf6045a27bc47e00c2f02f951d2d1e971c97d0aa	0
0f75bf7c1f909f5ed0f965ede9de4dd17dc120ba736c29f0c8b8001e52a09567	1
6e43278180d0a60bafb3996559f0199149d031547217d5b5ec21fd4b6f99e3ca	0
982a83bff276784c17af29378334b7c7015a4eefbbebbf897b89423068a1994f	1
f580b43603b10231c26061dfd81011edeba7a5012c5add29a591ab6bee37717c	1
d23587a9164b390f48a8862f00fce2434fe512f993d253a7c13d1c69d55e6ec5	0
23a31eae5a380e7c6172ae94ef8d4e60031118712ca708ab454e30249408c33d	0
0269e5171be15b9fd07f5ce123ca4cd7c92036440333db6c1cc287b37ffb45a0	1
a333681427f2d1a7827bb1d927735b7b0d3a2eb4847dafc0032941f878ec4c27	0
dbf121ce80841cfccc4db34196a1047610e1a3706d71f2e5ed51afaae7cf200b	1
748d946f49b27d50525a4e711b7a443bb79e05c9de52396b7624cb75e2af428f	1
d3bc657093ab8af69e58eecc7045f8e02951543ba757c4a53f2fef6bd765549d	1
84615f9037d3d5ef8d0489a4a9176cfaa054d7633cf3072d051932de4a155fa5	1
d7b53601f7b38518d5a062003d7911583a1e01780b2ab74808144540554adf0e	0
02250c0a3f2dc672b2eab643f08b1f78802740a7475be7004546acb2d2b35177	0
05570bf1660bb8c3c0befea025199745c75917217141d026225a43646280c50d	0
234446f442d14e07cd42b01c466167dc4391770cbcedce505eed43ad1897f27c	0
1bda07790f88e216f4f170330d82b0e3c1631a22dc6e1428e25a28cc1016a11b	0
d7b32ee1780a96250ea9d273a6ef5911e7334f6897911cb09bd191b0d6eea6f6	0
bddd8ca71f5c51291da47dd03129dd997245fab4deb17e0f0b4de8b0548dc285	1
352ad93dfc1d083086a686b8ce388ff08e5978b9096f4e6989ddaf35332f508f	0
0f91a1b02e43e7f40410a2b71d1a80b87dbd9b9577276f82402d5141112bfbbc	1
b27537ee524922c3e2e35e3707756fce603d68f7c02b51c049e46cc8de2dcf81	1
eb9cdd1bfc56622e2d3261f9a77762c0d95d5d207e22835d5a08801ec87f1eff	0
5189670a5d6f36cb2b8eefd959c7f4076a37081a80e4211cdaf6947da366136d	1
0577f3392a235edabf48480e289a7eb4b08764fc2b3d2ec5e062e22cb4be82ff	0
cb02e8c6553cce31696af7bddb66893c850b10cc058cf378e29bb238277e7c68	0
841232f47435037b5da782c2a585e529746d3c15d250f356b37b710224fbfbf7	0
87e82d03ccd4675550a1a556d766fa1f24ec849eb95014e9b9b0d6cf22dc508a	0
90bbf7bcfd2426ed9db3a02bfb85e76f32edfd9d72cde5899a37f4262e9bbbcb	0
8c706625cfa56bed17cbcd545ea1999a0ffad7f25b239a008f6f8017efc22d9a	1
bdfb349bd31321703431bcda4eb739b2175098a717180d28b8a893666b3d0f23	1
0b8cd19a425017990bd64d152e5e682541ea5549c717cf60978d702b2534c2cb	0
5bfc8f301dd1353129a09e7e99ee5245d536f8761124d6f88620b9a04148fb07	1
ae3621abbe3f0240c79b46dc80b540f47a963b51b4d1c2d466739e8771fd7ada	1
6797ee4ce5bb7bc599026fed7b209404001c4fa50dd5eb7861c8ce495396a9b6	0
cc88b822743352cbf91df94c5c7ab064b624cc328994f3251b0c801cfe02b3df	1
464f374852e99bee3e91e97f9c689727f0bd26e25f743d97c2c4437eecc1dc34	0
05f7b0f88b5dc73286a8f76bae852553f0612b72e597594b75b1051fe91bc87d	0
19715637ac0f5a1206ebb43f5caf6e9d38cb05a27a746a96f32ffb88461d6083	0
b65d14987543b4861a5e5eaf59cf115755193ea2cf044a7d1ab7dacb3eaaa7bd	1
c7593a16000bf45edf572503d94076f389e8a174de233b20860ee003f4de1ba4	0
98392358fa4ba7b9da74274d47661b101abb86420e01de78950779de0246afa7	0
78802273f0b8127b7bdd93acfd1d8f86fa5ccbce0f5fd87d4e23077c0cd2b1a7	1
bbc7952001c9ccea9b55f2cf0d6347e37ff16ff1a2530e6fd393e0c274390b18	0
b3652858fe63faa3f1758138b6cbab2c708df1d67fadbd82e9890634039f903f	0
c873b54a48e78efd5c596744acf0dc17d7fba5473fba0ab465dd790db0d10595	1
cd10bca54d5fe5b8998545c8fd62e8a6bd7d5a240769f801fb9555f23c8df027	0
d4059a06d4b0f4f394a04756de94a4dce8ddab4c6ea8c34f6a638d6c17e0ee4b	0
d25a80b41fd92093feb8d0ac51e246ba8be7b5fc95fd431cb5098af18f6c4052	1
6e4183b69ccdbc5050b6be48c8d5dc03d7b2ed3a15a28e2a89adda94c23c58e0	1
f996e789e32709d921a962815ac9ce5a3445ffb1f3c8ac66fbd25b608a47dd85	0
f0efbcd8c48d1dc087904f632f1729bd037efe309d612284e429924dc0797e9f	0
bf96262ba0b7d0853b9996cfcac26de5ba1215e26147fbedb42d943cf21d0e06	1
74a7640bcd9886eba49a93404a6e5b9a8d19bb956672197b46a099aba8cc9a05	0
ab0595f351751bc1affae9ad33ea5964f834f955b8e02c8d837989b0c5c506b0	0
218ace9d1dc36cf861f2f448f28bc41676aaf3b576ffb6c9aefad1a3ca1a21ad	0
b9d9c40a410c155a7b24965fde3018fcbdb903ab7988561dbbec0eea0711f855	1
c819fa366d54703e3f63de1499cc2118a5ace53eb85e028b88ff3db346214f17	0
08d4aabe20f2b17ecc82efb9641bc85643a90244c4c2ddf954a049809fe2fcdb	1
c3e7cbf47b605b2007048e70aa31691e290ccce805d04cf0f628c3d30b428cb0	0
927cc7851c1a645f4b939b5079bfa880bd0d29482f4a7382c4a8b6f7b1080104	0
f774be67f289176dac8a607ce719b8ad781f2e6c4492c389c8effbf20de131f3	1
174ddf836c9af839bdc602e7391e479752df0cc21d49e20f6f8a907b337dc0a4	0
cf962274090fed58fafa6075d591f8f5773f8eacd17e3bc81a71d998430d5623	1
856a4df6b92f3e11a18d75cc65ebb7c7ab12b8f0eea49b932ab5813012ee009a	1
7b4fe80a99e3d9ef0d3ade34d2a400eba85bbdbfe2d5339d982f345bc026a15a	0
acb1896233f2b299cae886e82c6fda135c047f2506ce0607700e5216f96db5b9	1
07d5699d414b9143d057a40ddac014c9ed3b729fef6582b8319b0bc8227f0c12	1
eddfbf2c88878f1748370d0e2db4b4f3e87e311c14da9cf8e809973d2a318d25	0
